03-04-2016@23:25:59.898 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@23:25:59.899 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@23:25:59.899 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@23:25:59.899 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@23:25:59.899 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.ReadSizeStep] finished
03-04-2016@23:25:59.899 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@23:25:59.900 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ValidateStep] start
03-04-2016@23:25:59.900 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.ValidateStep]
03-04-2016@23:25:59.900 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ValidateStep]
03-04-2016@23:25:59.901 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.ValidateStep] finished
03-04-2016@23:26:03.900 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.ReadExtensionStep] finished
03-04-2016@23:26:15.192 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@23:26:15.195 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@23:26:15.200 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
